Player,Season,Jersey_Number,Age,Height,Position,Nationality,Player_Image,Profile_URL,Current_Club,Current_Club_URL,Current_Club_Logo,Current_Club_Country,Market_Value
Aziz Koudhai,2025/2026,,21,1.89m,Centre-Back,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/aziz-koudhai/profil/spieler/1359369,Esperance Tunis,https://www.transfermarkt.com/esperance-tunis/startseite/verein/3342,https://tmssl.akamaized.net//images/wappen/small/3342.png?lm=1673031552,Tunisia,€25k
Badreddine Mouelhi,2020/2021,2,26,1.87m,Defensive Midfield,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/badreddine-mouelhi/profil/spieler/807057,EO Sidi Bouzid,https://www.transfermarkt.com/eo-sidi-bouzid/startseite/verein/44805,https://tmssl.akamaized.net//images/wappen/small/44805.png?lm=1673031867,,€50k
Bechir Ben Said,2025/2026,32,32,1.94m,Goalkeeper,Tunisia,https://img.a.transfermarkt.technology/portrait/header/348144-1632991446.png?lm=1,https://www.transfermarkt.com/bechir-ben-said/profil/spieler/348144,Esperance Tunis,https://www.transfermarkt.com/esperance-tunis/startseite/verein/3342,https://tmssl.akamaized.net//images/wappen/small/3342.png?lm=1673031552,Tunisia,€650k
Bernard Bulbwa,2016/2017,7,29,1.71m,Right Winger,Nigeria,https://img.a.transfermarkt.technology/portrait/header/364294-1610246445.jpg?lm=1,https://www.transfermarkt.com/bernard-bulbwa/profil/spieler/364294,Suez SC,https://www.transfermarkt.com/suez-club/startseite/verein/30564,https://tmssl.akamaized.net//images/wappen/small/30564.png?lm=1479750969,,€150k
Bilel Ben Brahim,2013/2014,,35,1.88m,Right-Back,Tunisia,https://img.a.transfermarkt.technology/portrait/header/s_121175_3342_2010_1.jpg?lm=1,https://www.transfermarkt.com/bilel-ben-brahim/profil/spieler/121175,FC Hammamet,https://www.transfermarkt.com/fc-hammamet/startseite/verein/42575,https://tmssl.akamaized.net//images/wappen/small/42575.png?lm=1459608639,,€125k
Bilel Chabbar,2023/2024,34,25,1.85m,Centre-Back,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/bilel-chabbar/profil/spieler/841507,Without Club,,,,€125k
Bilel Mejri,2018/2019,9,29,1.79m,Right Winger,Tunisia,https://img.a.transfermarkt.technology/portrait/header/441208-1620045662.jpg?lm=1,https://www.transfermarkt.com/bilel-mejri/profil/spieler/441208,Al-Akhdar SC,https://www.transfermarkt.com/al-akhdar-sc/startseite/verein/32078,https://tmssl.akamaized.net//images/wappen/small/32078.png?lm=1755247477,Libya,€400k
Bilel Sahli,2024/2025,,21,1.86m,,France,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/bilel-sahli/profil/spieler/710593,Without Club,,,,
Billel Bensaha,2019/2020,7,31,1.70m,Left Winger,Algeria,https://img.a.transfermarkt.technology/portrait/header/323326-1708648352.png?lm=1,https://www.transfermarkt.com/billel-bensaha/profil/spieler/323326,USM El Harrach,https://www.transfermarkt.com/usm-el-harrach/startseite/verein/30930,https://tmssl.akamaized.net//images/wappen/small/30930.png?lm=1410079916,,€325k
Cedrik Gbo,2021/2022,,23,1.82m,Defensive Midfield,Cote d'Ivoire,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/cedrik-gbo/profil/spieler/841501,Etoile Sportive du Sahel,https://www.transfermarkt.com/etoile-sportive-du-sahel/startseite/verein/250,https://tmssl.akamaized.net//images/wappen/small/250.png?lm=1584825425,Tunisia,€250k
Chaker Reguiî,2016/2017,,38,1.84m,Central Midfield,Tunisia,https://img.a.transfermarkt.technology/portrait/header/s_122971_819_2012_1.jpg?lm=1,https://www.transfermarkt.com/chaker-reguii/profil/spieler/122971,Retired,,,,€250k
Chaker Zouaghi,2012/2013,3,40,1.90m,Defensive Midfield,Tunisia,https://img.a.transfermarkt.technology/portrait/header/s_43405_3342_2013_03_16_1.jpg?lm=1,https://www.transfermarkt.com/chaker-zouaghi/profil/spieler/43405,Retired,,,,€400k
Chams Deen Chaona,2017/2018,3,29,1.83m,Centre-Back,Benin,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/chams-deen-chaona/profil/spieler/570510,Loto-Popo FC,https://www.transfermarkt.com/esae-fc/startseite/verein/76583,https://tmssl.akamaized.net//images/wappen/small/76583.png?lm=1643445336,,€50k
Chamseddine Dhaouadi,2019/2020,5,38,1.93m,Centre-Back,Tunisia,https://img.a.transfermarkt.technology/portrait/header/133227-1523616931.jpg?lm=1,https://www.transfermarkt.com/chamseddine-dhaouadi/profil/spieler/133227,Retired,,,,€550k
Chamseddine Samti,2014/2015,27,29,,Attacking Midfield,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/chamseddine-samti/profil/spieler/275030,EO Sidi Bouzid,https://www.transfermarkt.com/eo-sidi-bouzid/startseite/verein/44805,https://tmssl.akamaized.net//images/wappen/small/44805.png?lm=1673031867,,€75k
